query,unformatted,cripple,nn_seed,inc_centroids,components,length_norm,alg,kernel,gamma,alpha,multilabel,c,merge,sensitivity,precision,max_in_cluster
fam40_typedistributed_plain+bg_weak,False,6,19,False,100,False,labelSpreading,rbf,0.3,1.0,True,1.0,False,0.98299999999999998,0.98589814814814813,0.77000000000000002
fam40_typedistributed_embed+bg_weak,False,6,19,False,100,False,labelSpreading,rbf,0.4,1.0,True,1.3,False,0.69099999999999995,0.81233706042348153,0.69299999999999995
fam40_typedistributed_plain+bg_weak,False,6,19,False,100,False,labelSpreading,rbf,0.3,1.0,True,1.3,False,0.89500000000000002,0.94529371148573638,0.80400000000000005
fam40_typedistributed_plain+bg_weak,False,20,19,False,100,False,labelSpreading,rbf,0.6,1.0,True,1.3,False,0.33000000000000002,0.39613784475736064,0.90100000000000002
fam40_typedistributed_embed+bg_weak,False,40,19,False,100,False,labelSpreading,rbf,0.4,1.0,True,1.1,False,0.46700000000000003,0.58537430131069201,0.68899999999999995
fam40_typedistributed_plain+bg_weak,False,40,19,False,100,False,labelSpreading,rbf,0.6,1.0,True,1.0,False,0.89700000000000002,0.9602823565323565,0.83499999999999996
fam40_typedistributed_plain+bg_weak,False,40,19,False,100,False,labelSpreading,rbf,0.3,1.0,True,1.1,False,0.60199999999999998,0.66012071174791775,0.90600000000000003
fam40_typedistributed_plain+bg_weak,False,40,19,False,100,False,labelSpreading,rbf,0.4,1.0,True,1.0,False,0.92100000000000004,0.96813546447167143,0.83299999999999996
fam40_typedistributed_plain+bg_weak,False,40,19,False,100,False,labelSpreading,rbf,0.4,1.0,True,1.3,False,0.28399999999999997,0.33862678962798509,0.92000000000000004
fam40_typedistributed_embed+bg_weak,False,6,19,False,100,False,labelSpreading,rbf,0.4,1.0,True,1.2,False,0.71799999999999997,0.83948803368765657,0.69199999999999995
fam40_typedistributed_plain+bg_weak,False,20,19,False,100,False,labelSpreading,rbf,0.6,1.0,True,1.1,False,0.73199999999999998,0.83731340344243577,0.86399999999999999
fam40_typedistributed_embed+bg_weak,False,20,19,False,100,False,labelSpreading,rbf,0.5,1.0,True,1.2,False,0.35499999999999998,0.43835823322456519,0.74299999999999999
fam40_typedistributed_embed+bg_weak,False,40,19,False,100,False,labelSpreading,rbf,0.7,1.0,True,1.0,False,0.78000000000000003,0.878541544732376,0.56499999999999995
