query,unformatted,cripple,nn_seed,inc_centroids,components,length_norm,alg,kernel,gamma,alpha,multilabel,c,merge,sensitivity,precision,max_in_cluster
rfam75id-rename,False,12,19,True,100,True,labelSpreading,rbf,0.3,0.7,True,1.0,True,0.7501022494887526,0.8275187647669545,0.7702453987730062
rfam75id-rename,False,3,19,True,100,True,labelSpreading,rbf,0.7,0.7,False,1.1,True,0.9379345603271985,0.9477491853575151,0.8359918200408998
rfam75id-rename,False,17,19,True,100,True,labelSpreading,rbf,0.3,0.7,True,1.0,False,0.4860940695296523,0.711783147808235,0.8956032719836399
rfam75id-rename,False,5,19,True,100,True,labelSpreading,rbf,0.3,0.7,False,1.1,True,0.8913087934560326,0.9111305295761116,0.8091002044989775
rfam75id-rename,False,11,19,True,100,True,labelSpreading,rbf,0.3,0.7,True,1.1,True,0.6148261758691207,0.7156603807908455,0.9265848670756647
rfam75id-rename,False,5,19,True,100,True,labelSpreading,rbf,0.3,0.7,True,1.0,True,0.9405930470347649,0.9482709776278886,0.7477505112474437
rfam75id-rename,False,16,19,True,100,True,labelSpreading,rbf,0.3,0.7,False,1.0,False,0.8457055214723926,0.906124349077398,0.5204498977505112
rfam75id-rename,False,1,19,True,100,True,labelSpreading,rbf,0.7,0.7,False,1.05,True,0.9770961145194272,0.9818632318753157,0.7196319018404906
rfam75id-rename,False,20,19,True,100,True,labelSpreading,rbf,0.7,0.7,False,1.1,False,0.7355828220858894,0.8262360860650672,0.406032719836401
rfam75id-rename,False,11,19,True,100,True,labelSpreading,rbf,0.7,0.7,False,1.0,False,0.9459100204498979,0.9562811936827886,0.4131901840490798
rfam75id-rename,False,7,19,True,100,True,labelSpreading,rbf,0.7,0.7,True,1.1,True,0.818916155419223,0.8217441223662162,0.8763803680981596
rfam75id-rename,False,0,19,True,100,True,labelSpreading,rbf,0.7,0.7,False,1.1,False,0.9989775051124744,0.9989876288242321,0.950920245398773
rfam75id-rename,False,15,19,True,100,True,labelSpreading,rbf,0.7,0.7,False,1.05,True,0.7079754601226993,0.7959272544393918,0.6494887525562372
rfam75id-rename,False,3,19,True,100,True,labelSpreading,rbf,0.3,0.7,False,1.1,False,0.9737218813905931,0.9764952370014848,0.7633946830265848
rfam75id-rename,False,1,19,True,100,True,labelSpreading,rbf,0.7,0.7,True,1.05,True,0.9671779141104295,0.9733097872135632,0.8300613496932516
rfam75id-rename,False,1,19,True,100,True,labelSpreading,rbf,0.7,0.7,True,1.1,False,0.9950920245398776,0.9952772371500942,0.8946830265848671
rfam75id-rename,False,13,19,True,100,True,labelSpreading,rbf,0.3,0.7,False,1.05,True,0.7666666666666666,0.8331145514249088,0.709918200408998
rfam75id-rename,False,0,19,True,100,True,labelSpreading,rbf,0.3,0.7,False,1.05,False,1.0,1.0,0.7474437627811861
rfam75id-rename,False,7,19,True,100,True,labelSpreading,rbf,0.3,0.7,True,1.0,True,0.8891615541922292,0.9204108318466867,0.7640081799591002
rfam75id-rename,False,14,19,True,100,True,labelSpreading,rbf,0.3,0.7,False,1.05,True,0.7463190184049078,0.8126044173309461,0.7146216768916155
rfam75id-rename,False,19,19,True,100,True,labelSpreading,rbf,0.7,0.7,True,1.05,False,0.39519427402862983,0.6220814816416982,0.677402862985685
rfam75id-rename,False,19,19,True,100,True,labelSpreading,rbf,0.3,0.7,False,1.0,True,0.7245398773006135,0.8203905314870747,0.6138036809815951
rfam75id-rename,False,2,19,True,100,True,labelSpreading,rbf,0.7,0.7,False,1.05,False,0.9892638036809815,0.9898446289026731,0.6875255623721881
rfam75id-rename,False,13,19,True,100,True,labelSpreading,rbf,0.7,0.7,True,1.05,True,0.620961145194274,0.7621278604232092,0.8662576687116564
rfam75id-rename,False,18,19,True,100,True,labelSpreading,rbf,0.3,0.7,False,1.1,False,0.6381390593047034,0.8361688150817159,0.6630879345603272
rfam75id-rename,False,10,19,True,100,True,labelSpreading,rbf,0.7,0.7,False,1.0,False,0.948159509202454,0.9525917218971104,0.4054192229038855
rfam75id-rename,False,10,19,True,100,True,labelSpreading,rbf,0.3,0.7,True,1.05,False,0.7287321063394683,0.8333622147328794,0.8526584867075666
rfam75id-rename,False,0,19,True,100,True,labelSpreading,rbf,0.7,0.7,True,1.05,False,0.9989775051124744,0.9989876288242321,0.9161554192229039
rfam75id-rename,False,3,19,True,100,True,labelSpreading,rbf,0.7,0.7,True,1.05,True,0.9331288343558283,0.9393477992790183,0.8006134969325153
rfam75id-rename,False,1,19,True,100,True,labelSpreading,rbf,0.3,0.7,False,1.1,False,0.9945807770961146,0.9946531407988324,0.8164621676891615
rfam75id-rename,False,7,19,True,100,True,labelSpreading,rbf,0.3,0.7,True,1.1,False,0.830674846625767,0.8336218527318315,0.9223926380368098
rfam75id-rename,False,16,19,True,100,True,labelSpreading,rbf,0.3,0.7,True,1.1,False,0.45061349693251546,0.5562982091681559,0.9210633946830263
rfam75id-rename,False,13,19,True,100,True,labelSpreading,rbf,0.3,0.7,True,1.05,False,0.629959100204499,0.7252166834815978,0.8865030674846626
rfam75id-rename,False,6,19,True,100,True,labelSpreading,rbf,0.3,0.7,False,1.0,True,0.9344580777096114,0.9462713942293476,0.6025562372188138
rfam75id-rename,False,13,19,True,100,True,labelSpreading,rbf,0.7,0.7,False,1.0,True,0.8168711656441717,0.8560425175672537,0.598159509202454
rfam75id-rename,False,10,19,True,100,True,labelSpreading,rbf,0.7,0.7,True,1.0,False,0.7628834355828221,0.8519525767996082,0.7345603271983641
rfam75id-rename,False,16,19,True,100,True,labelSpreading,rbf,0.7,0.7,False,1.05,False,0.8556237218813905,0.8869369846272764,0.42822085889570544
rfam75id-rename,False,2,19,True,100,True,labelSpreading,rbf,0.7,0.7,True,1.05,True,0.979959100204499,0.9811242021053121,0.8148261758691205
